merchant_id,updated_at,currency,balance,balance_type
abc0008226,2021-12-01 00:01:53.313+00,,0.0,test
abc0008819,2022-07-08 15:30:54.104+00,,300.2,real
abc0008995,2021-12-01 00:01:57.425+00,,0.0,real
abc0009017,2021-12-19 21:27:47.137+00,,97.07,test
abc0009029,2021-12-01 00:01:57.594+00,,0.0,test
abc0005665,2022-01-20 07:45:33.238+00,,6.45,real
abc0005665,2022-01-20 09:15:25.061+00,,1129.5,test
abc0006919,2021-12-02 00:01:52.664+00,,0.0,real
abc0008034,2021-12-02 00:01:58.562+00,,0.0,real
abc0008235,2021-12-02 00:01:59.993+00,,0.0,real
abc0008701,2021-12-02 00:02:02.338+00,,0.0,real
abc0008968,2021-12-02 00:02:03.706+00,,0.0,test
abc0009069,2021-12-02 00:02:04.163+00,,0.0,test
abc0009081,2021-12-02 00:02:04.222+00,,0.0,real
abc0009086,2021-12-02 00:02:04.254+00,,0.0,real
abc0008274,2022-11-15 06:41:04.834+00,,-15401.82,real
abc0009103,2021-12-03 00:01:58.383+00,,0.0,real
abc0009108,2021-12-03 00:01:58.418+00,,0.0,real
abc0009119,2021-12-07 09:53:39.815+00,,0.0,test
abc0008894,2021-12-03 13:54:18.7+00,,0.0,real
abc0009053,2021-12-04 00:02:11.164+00,,0.0,test
abc0009119,2021-12-04 00:02:11.496+00,,0.0,real
abc0009128,2021-12-04 00:02:11.548+00,,0.0,real
abc0009146,2021-12-04 13:01:56.586+00,,7.0,real
abc0009132,2021-12-05 00:01:58.884+00,,0.0,real
abc0009137,2021-12-05 00:01:58.912+00,,0.0,real
abc0009146,2021-12-05 00:01:58.964+00,,0.0,test
abc0009158,2021-12-05 07:58:00.438+00,,0.32,real
abc0008731,2021-12-06 00:01:54.387+00,,0.0,real
abc0009128,2021-12-06 00:01:56.415+00,,0.0,test
abc0009161,2021-12-06 00:01:56.578+00,,0.0,real
abc0009166,2022-01-02 22:40:46.017+00,,414.68,real
abc0009171,2021-12-06 00:01:56.63+00,,0.0,real
abc0009174,2021-12-06 00:01:56.651+00,,0.0,real
abc0008584,2022-03-11 04:36:50.052+00,,-88.47999999999999,real
abc0008233,2021-12-07 00:01:53.143+00,,0.0,real
abc0008552,2021-12-07 00:01:54.841+00,,0.0,real
abc0009184,2021-12-07 00:01:58.02+00,,0.0,real
abc0009189,2021-12-07 00:01:58.049+00,,0.0,test
abc0009206,2021-12-07 00:01:58.131+00,,0.0,real
abc0009220,2021-12-07 00:01:58.181+00,,0.0,test
abc0009224,2021-12-07 00:01:58.206+00,,0.0,real
abc0009227,2021-12-07 01:54:18.456+00,,0.0,real
abc0009238,2022-02-26 20:01:32.589+00,,72.34,real
abc0009241,2021-12-08 07:15:52.232+00,,2178.73,real
abc0009249,2021-12-07 19:55:52.946+00,,0.39,real
abc0009030,2021-12-08 00:01:55.58+00,,0.0,test
abc0009126,2021-12-08 00:01:56.036+00,,0.0,real
abc0009181,2021-12-08 00:01:56.348+00,,0.0,real
abc0009183,2021-12-08 00:01:56.367+00,,0.0,real
abc0009186,2022-01-26 00:01:58.382+00,,-126.0,real
abc0009227,2021-12-08 00:01:56.57+00,,0.0,test
abc0009228,2021-12-08 00:01:56.599+00,,0.0,test
abc0009230,2021-12-08 00:01:56.616+00,,0.0,real
abc0009234,2021-12-08 00:01:56.648+00,,0.0,real
abc0009234,2021-12-08 00:01:56.658+00,,0.0,test
abc0009253,2021-12-08 00:01:56.759+00,,0.0,real
abc0009142,2022-01-28 06:13:17.323+00,,2122.27,test
abc0007174,2021-12-08 07:15:50.514+00,,5.06,real
abc0009269,2021-12-08 20:07:57.245+00,,4.0,real
abc0009272,2021-12-08 23:54:13.483+00,,0.0,real
abc0009030,2021-12-11 00:01:57.147+00,,-163.95999999999998,real
abc0009232,2021-12-09 00:02:00.766+00,,0.0,real
abc0009232,2021-12-09 00:02:00.772+00,,0.0,test
abc0009237,2021-12-09 00:02:00.807+00,,0.0,test
abc0009254,2022-05-04 05:05:13.107+00,,4984.92,real
abc0009256,2022-03-12 17:05:38.784+00,,55421.07,real
abc0009257,2021-12-09 00:02:00.925+00,,0.0,real
abc0009260,2021-12-09 00:02:00.944+00,,0.0,real
abc0009264,2021-12-09 00:02:00.98+00,,0.0,real
abc0009271,2021-12-09 00:02:01.021+00,,0.0,real
abc0009053,2023-08-22 08:29:32.645+00,,3.484,real
abc0008938,2021-12-09 07:54:13.106+00,,0.0,real
abc0008766,2024-03-12 00:06:58.935+00,,-486743.22969999997,real
abc0009268,2021-12-10 00:01:56.923+00,,0.0,real
abc0009279,2023-11-28 00:06:34.489+00,,-11722.186000000002,real
abc0009279,2021-12-10 00:01:56.997+00,,0.0,test
abc0009282,2021-12-10 00:01:57.022+00,,0.0,real
abc0009284,2022-01-29 01:01:54.608+00,,-440.0,real
abc0009286,2021-12-10 00:01:57.057+00,,0.0,test
abc0009287,2021-12-10 00:01:57.069+00,,0.0,real
abc0009290,2021-12-10 00:01:57.09+00,,0.0,test
abc0009305,2021-12-10 00:01:57.158+00,,0.0,real
abc0009291,2021-12-10 21:54:11.38+00,,0.0,real
abc0009164,2021-12-11 00:01:57.761+00,,0.0,real
abc0009180,2021-12-11 00:01:57.85+00,,0.0,real
abc0009211,2021-12-17 20:32:35.692+00,,237.43,test
abc0009306,2021-12-12 18:24:21.868+00,,1.13,real
abc0009313,2021-12-11 00:01:58.526+00,,0.0,test
abc0009316,2021-12-11 00:01:58.545+00,,0.0,real
abc0009317,2021-12-11 00:01:58.557+00,,0.0,real
abc0009165,2021-12-12 00:01:56.992+00,,0.0,real
abc0009330,2021-12-12 05:54:14.64+00,,0.0,real
abc0009336,2021-12-13 00:01:57.859+00,,0.0,real
abc0009343,2021-12-13 00:01:57.9+00,,0.0,test
abc0009344,2021-12-13 00:01:57.912+00,,0.0,real
abc0009345,2023-10-24 04:19:11.894+00,,-41.660999999999994,real
abc0009349,2021-12-13 09:39:18.633+00,,0.0,real
abc0009352,2021-12-14 13:12:36.751+00,,14.59,real
abc0009353,2021-12-14 00:01:58.361+00,,0.0,real
abc0009353,2021-12-14 00:01:58.367+00,,0.0,test
abc0009354,2021-12-14 00:01:58.379+00,,0.0,real
abc0009354,2021-12-14 00:01:58.384+00,,0.0,test
abc0009355,2021-12-14 00:01:58.396+00,,0.0,real
abc0009358,2021-12-14 00:01:58.418+00,,0.0,real
abc0009200,2022-01-11 10:41:21.338+00,,2.94,real
abc0009211,2023-12-26 14:24:51.372+00,,887.94,real
abc0009338,2021-12-15 00:01:57.417+00,,0.0,test
abc0009359,2021-12-15 00:01:57.562+00,,0.0,test
abc0009375,2021-12-15 00:01:57.641+00,,0.0,real
abc0009334,2021-12-16 00:01:57.858+00,,5.01,test
abc0009386,2021-12-15 14:54:18.803+00,,0.0,real
abc0009112,2021-12-16 00:01:56.692+00,,0.0,real
abc0009200,2021-12-16 00:01:57.156+00,,0.0,test
abc0009288,2023-05-17 02:03:23.38+00,,-442.05,real
abc0009338,2021-12-16 00:01:57.883+00,,0.0,real
abc0009376,2023-01-27 08:29:47.027+00,,377.952,real
abc0004439,2021-12-16 02:54:12.93+00,,0.0,real
abc0009237,2021-12-16 06:30:05.765+00,,8.0,real
abc0009001,2021-12-17 00:01:56.467+00,,0.0,real
abc0009397,2021-12-17 00:01:58.534+00,,0.0,real
abc0009400,2021-12-17 00:01:58.556+00,,0.0,real
abc0009404,2021-12-17 00:01:58.58+00,,0.0,real
abc0009409,2021-12-17 00:01:58.607+00,,0.0,real
abc0009417,2021-12-17 00:01:58.641+00,,0.0,test
abc0009418,2021-12-17 00:01:58.652+00,,0.0,real
abc0009421,2021-12-18 00:01:57.963+00,,-12.51,test
abc0009421,2022-07-08 01:44:03.916+00,,-8.14,real
abc0009422,2022-07-08 01:44:05.944+00,,-67.84000000000002,test
abc0009422,2022-07-08 01:44:05.789+00,,-8.99,real
abc0007865,2022-03-07 16:41:37.941+00,,12.71,real
abc0008955,2021-12-18 00:01:55.66+00,,0.0,test
abc0009424,2021-12-18 00:01:58+00,,0.0,real
abc0009433,2021-12-18 00:01:58.042+00,,0.0,real
abc0009396,2021-12-19 00:01:58.079+00,,0.0,real
abc0009435,2021-12-19 00:01:58.291+00,,0.0,real
abc0009441,2021-12-19 00:01:58.327+00,,0.0,test
abc0009445,2021-12-19 01:49:35.496+00,,495.53,test
abc0009214,2021-12-19 01:56:46.719+00,,11.24,real
abc0008486,2021-12-19 17:54:14.962+00,,0.0,real
abc0009445,2021-12-20 00:02:08.328+00,,0.0,real
abc0009132,2021-12-21 00:01:57.029+00,,0.0,test
abc0009280,2021-12-21 00:01:57.834+00,,0.0,test
abc0009280,2021-12-21 00:01:57.84+00,,0.0,real
abc0009434,2022-01-01 00:49:00.68+00,,-6.48,real
abc0009458,2021-12-21 03:52:25.008+00,,11.29,real
abc0009459,2024-03-22 00:07:52.55+00,,-606555.4705,real
abc0009461,2021-12-21 00:01:58.781+00,,0.0,test
abc0009469,2021-12-21 00:01:58.822+00,,0.0,test
abc0009474,2021-12-21 00:01:58.853+00,,0.0,real
abc0009475,2021-12-21 00:33:22.996+00,,0.0,real
abc0009273,2022-01-19 13:04:49.933+00,,-126.76,real
abc0008958,2021-12-21 09:59:21.329+00,,0.0,real
abc0009487,2021-12-21 19:54:16.187+00,,0.0,real
abc0008354,2021-12-22 00:01:52.726+00,,0.0,real
abc0009270,2022-03-28 22:50:36.773+00,,5703.61,real
abc0009455,2021-12-22 00:01:58.6+00,,0.0,real
abc0009477,2021-12-22 00:01:58.706+00,,0.0,real
abc0009480,2021-12-22 00:01:58.725+00,,0.0,test
abc0008737,2022-07-29 00:03:38.552+00,,-3922.4700000000003,test
abc0009497,2022-03-21 00:24:28.899+00,,-248.0,real
abc0009500,2021-12-23 00:01:58.469+00,,0.0,real
abc0009511,2022-04-06 00:01:56.638+00,,-1097.2,real
abc0009518,2021-12-23 16:54:15.106+00,,0.0,real
abc0009273,2021-12-23 21:53:12.743+00,,19.75,real
abc0009486,2021-12-24 00:01:59.266+00,,0.0,real
abc0009518,2021-12-24 00:01:59.433+00,,0.0,test
abc0009520,2021-12-24 00:01:59.45+00,,0.0,real
abc0009527,2021-12-25 00:02:00.471+00,,0.0,test
abc0009545,2021-12-25 00:02:00.63+00,,0.0,real
abc0009545,2021-12-25 00:02:00.642+00,,0.0,test
abc0009546,2021-12-25 00:02:00.658+00,,0.0,real
abc0009550,2021-12-25 00:02:00.68+00,,0.0,test
abc0009568,2021-12-25 23:47:04.846+00,,1.76,real
abc0009540,2022-01-02 23:53:03.293+00,,60.98,real
abc0009565,2021-12-26 00:01:58.825+00,,0.0,real
abc0009566,2022-01-16 05:12:34.602+00,,41.59,real
abc0009566,2021-12-26 00:01:58.843+00,,0.0,real
abc0009567,2021-12-26 00:01:58.856+00,,0.0,real
abc0009573,2021-12-27 00:01:59.365+00,,0.0,test
abc0009579,2021-12-27 00:01:59.403+00,,0.0,real
abc0009595,2021-12-27 13:54:14.111+00,,0.0,real
abc0007768,2021-12-27 23:54:14.543+00,,0.0,real
abc0009580,2021-12-28 00:02:00.334+00,,0.0,real
abc0009580,2021-12-28 00:02:00.341+00,,0.0,test
abc0009583,2021-12-28 00:02:00.358+00,,0.0,real
abc0009588,2021-12-28 00:02:00.389+00,,0.0,real
abc0009593,2021-12-28 00:02:00.418+00,,0.0,real
abc0009595,2021-12-28 00:02:00.439+00,,0.0,test
abc0009609,2021-12-28 00:02:00.486+00,,0.0,real
abc0009610,2021-12-28 00:02:00.498+00,,0.0,real
abc0009434,2021-12-29 00:01:58.49+00,,0.0,test
abc0009622,2021-12-29 00:01:59.402+00,,0.0,real
abc0009622,2021-12-29 00:01:59.408+00,,0.0,test
abc0009625,2021-12-29 00:01:59.428+00,,0.0,real
abc0009629,2021-12-29 00:01:59.452+00,,0.0,real
abc0009569,2021-12-30 00:01:58.349+00,,0.0,real
abc0009646,2021-12-30 00:01:58.698+00,,0.0,real
abc0009646,2021-12-30 00:01:58.704+00,,0.0,test
abc0009648,2021-12-30 00:01:58.72+00,,0.0,real
abc0009649,2022-04-22 21:08:07.731+00,,7496.89,real
abc0009656,2021-12-30 00:01:58.767+00,,0.0,real
abc0009664,2024-02-06 00:07:04.722+00,,-40684.6206,real
abc0009666,2021-12-30 11:54:13.192+00,,0.0,real
abc0009667,2021-12-30 11:54:13.211+00,,0.0,real
abc0009671,2021-12-30 16:54:22.151+00,,0.0,real
abc0009662,2021-12-30 17:54:11.588+00,,0.0,real
abc0009679,2022-01-20 00:02:03.616+00,,-1107.64,real
abc0009657,2021-12-31 00:02:00.029+00,,0.0,real
abc0009658,2021-12-31 00:02:00.046+00,,0.0,real
abc0009661,2021-12-31 00:02:00.067+00,,0.0,real
abc0009662,2021-12-31 00:02:00.083+00,,0.0,test
abc0009675,2021-12-31 00:02:00.164+00,,0.0,test
abc0009678,2022-04-17 03:48:53.192+00,,1389.46,real
abc0009670,2022-01-01 00:01:59.865+00,,0.0,test
abc0009670,2022-01-01 00:01:59.873+00,,0.0,real
abc0009685,2022-01-01 00:01:59.959+00,,0.0,real
abc0009686,2022-01-01 00:01:59.971+00,,0.0,real
abc0009689,2022-01-01 00:01:59.991+00,,0.0,real
abc0009693,2022-01-01 00:02:00.016+00,,0.0,real
abc0009698,2022-01-01 00:02:00.039+00,,0.0,test
abc0009704,2022-06-14 17:45:16.729+00,,40854.69,real
abc0003720,2022-01-02 00:01:27.012+00,,0.0,test
abc0009706,2022-01-02 00:02:00.229+00,,0.0,real
abc0009709,2022-01-02 00:02:00.251+00,,0.0,real
abc0009663,2022-01-02 06:54:12.67+00,,0.0,real
abc0006893,2022-01-03 00:01:45.233+00,,0.0,real
abc0009535,2022-01-03 00:01:59.658+00,,0.0,real
abc0009724,2022-01-03 00:02:00.548+00,,0.0,real
abc0009727,2022-01-03 00:02:00.568+00,,0.0,real
abc0009754,2022-01-03 22:54:17.066+00,,0.0,real
abc0009714,2022-01-03 23:54:18.608+00,,0.0,real
abc0009505,2022-01-04 00:01:59.818+00,,0.0,test
abc0009505,2022-01-04 00:01:59.825+00,,0.0,real
abc0009712,2022-01-04 00:02:00.849+00,,0.0,real
abc0009740,2022-08-17 09:37:35.055+00,,61.99,real
abc0009749,2022-01-04 00:02:01.023+00,,0.0,real
abc0009752,2022-01-05 22:30:54.871+00,,17.01,real
abc0009757,2022-01-04 00:02:01.079+00,,0.0,real
abc0009758,2022-01-04 00:02:01.091+00,,0.0,test
abc0009762,2022-01-04 03:54:25.615+00,,0.0,real
abc0009729,2022-01-21 00:02:01.324+00,,-752.67,real
abc0009759,2022-01-05 00:02:01.988+00,,0.0,real
abc0009781,2022-01-31 19:29:49.475+00,,1405.48,real
abc0009785,2022-01-05 00:02:02.121+00,,0.0,real
abc0009789,2022-01-05 00:02:02.147+00,,0.0,test
abc0009771,2023-07-11 00:05:47.435+00,,-4088.356,test
abc0009726,2022-05-05 10:39:19.025+00,,124.9,real
abc0009692,2022-02-01 13:42:15.403+00,,464.94,real
abc0004338,2022-01-06 00:01:31.151+00,,0.0,test
abc0007043,2022-01-06 00:01:46.245+00,,0.0,real
abc0008610,2022-01-06 00:01:54.528+00,,0.0,real
abc0009752,2022-06-08 07:37:46.013+00,,289.93,real
abc0009791,2022-01-06 00:02:01.079+00,,0.0,real
abc0009798,2022-01-06 00:02:01.118+00,,0.0,test
abc0009798,2022-01-06 00:02:01.123+00,,0.0,real
abc0009801,2022-01-06 00:02:01.144+00,,0.0,real
abc0009802,2022-01-06 00:02:01.156+00,,0.0,test
abc0009805,2022-01-06 00:02:01.176+00,,0.0,real
abc0009823,2022-01-06 03:54:12.977+00,,0.0,real
abc0009737,2024-03-12 11:09:15.888+00,,-604990.6198,real
abc0009830,2022-01-06 10:29:40.647+00,,14.97,real
abc0009832,2022-02-18 15:23:47.693+00,,1954.9,real
abc0009519,2022-01-07 00:01:59.264+00,,0.0,real
abc0009737,2022-01-07 00:02:00.36+00,,0.0,test
abc0009821,2022-01-07 00:02:00.797+00,,0.0,real
abc0009826,2022-01-16 21:57:34.892+00,,128.79,real
abc0009838,2022-01-07 00:02:00.9+00,,0.0,real
abc0009841,2022-01-07 00:02:00.924+00,,0.0,real
abc0009796,2022-05-19 05:00:13.144+00,,618.1599999999997,test
abc0009796,2022-07-14 01:47:33.425+00,,-4100.889999999999,real
abc0009834,2022-01-08 00:02:02.892+00,,0.0,real
abc0009845,2022-01-08 00:02:02.954+00,,0.0,real
abc0009846,2022-01-08 00:02:02.965+00,,0.0,real
abc0009857,2022-01-08 00:02:03.021+00,,0.0,real
abc0009867,2022-01-08 00:02:03.072+00,,0.0,real
abc0009873,2022-01-08 00:02:03.1+00,,0.0,real
abc0009849,2022-01-08 10:21:21.594+00,,12.11,real
abc0009643,2022-01-08 11:49:46.608+00,,0.0,real
abc0006687,2022-01-30 00:01:45.27+00,,376.96,test
abc0009291,2022-01-09 00:02:00.21+00,,0.0,test
abc0009877,2022-01-09 00:02:03.204+00,,0.0,test
abc0009887,2022-01-09 00:02:03.253+00,,0.0,real
abc0009904,2023-03-30 02:11:40.643+00,,-8525.169999999998,real
abc0009879,2022-01-10 00:02:01.696+00,,0.0,test
abc0009887,2022-01-10 00:02:01.748+00,,0.0,real
abc0009893,2022-01-10 00:02:01.782+00,,0.0,real
abc0009903,2022-01-10 00:02:01.838+00,,0.0,real
abc0009906,2022-01-10 00:02:01.862+00,,0.0,real
abc0009806,2023-12-14 02:58:03.385+00,,196.24,test
abc0008793,2022-01-10 05:54:15.343+00,,0.0,real
abc0009910,2022-01-10 06:37:05.737+00,,34.65,test
abc0006687,2022-01-11 00:01:47.934+00,,0.0,real
abc0009834,2022-04-11 07:26:45.187+00,,7118.99,test
abc0008655,2022-01-12 00:01:54.045+00,,0.0,real
abc0009886,2022-01-12 00:02:00.988+00,,0.0,real
abc0009932,2022-01-12 00:02:01.221+00,,0.0,test
abc0009939,2022-01-12 00:02:01.261+00,,0.0,real
abc0009941,2022-03-09 15:11:40.056+00,,65.05,real
abc0009963,2022-01-12 14:54:14.98+00,,0.0,real
abc0009945,2022-01-13 00:02:19.644+00,,0.0,real
abc0009949,2022-01-13 00:02:19.677+00,,0.0,real
abc0009956,2022-01-13 00:02:19.715+00,,0.0,real
abc0009963,2022-01-13 00:02:19.746+00,,0.0,test
abc0009965,2022-01-13 00:02:19.768+00,,0.0,test
abc0009965,2022-01-14 06:36:18.646+00,,21.24,real
abc0009972,2022-01-13 00:02:19.813+00,,0.0,real
abc0009975,2022-01-13 00:02:19.824+00,,0.0,real
abc0009977,2022-01-13 00:02:19.843+00,,0.0,test
abc0009985,2022-01-13 10:54:13.749+00,,0.0,real
abc0008579,2022-01-14 00:01:54.554+00,,0.0,real
abc0009610,2022-01-14 00:02:00.465+00,,0.0,real
abc0009988,2022-01-14 00:02:02.449+00,,0.0,test
abc0009990,2022-03-22 00:01:57.294+00,,1.0,real
abc0009990,2022-01-18 11:21:55.862+00,,4.0,test
abc0009993,2022-01-14 00:02:02.491+00,,0.0,real
abc0009994,2022-01-14 00:02:02.503+00,,0.0,test
abc0009998,2022-01-14 00:02:02.53+00,,0.0,test
abc0010002,2022-01-14 00:02:02.554+00,,0.0,test
abc0005556,2022-01-14 03:54:13.143+00,,0.0,real
abc0009860,2024-03-12 07:17:01.632+00,,-1383542.6191999998,real
abc0010017,2022-01-14 17:54:18.687+00,,0.0,real
abc0005556,2022-05-30 20:33:57.618+00,,1114.1499999999999,test
abc0008568,2022-01-15 00:01:54.033+00,,0.0,real
abc0009951,2022-08-16 17:47:09.572+00,,1331.44,test
abc0009951,2022-01-15 00:02:01.644+00,,0.0,real
abc0010009,2022-01-15 00:02:01.934+00,,0.0,test
abc0010012,2022-01-15 00:02:01.953+00,,0.0,real
abc0010013,2022-01-15 00:02:01.968+00,,0.0,real
abc0010019,2022-01-15 00:02:02.006+00,,0.0,test
abc0007921,2022-01-16 00:01:52.317+00,,0.0,real
abc0008067,2022-01-16 00:01:53.079+00,,0.0,test
abc0010028,2022-01-16 00:02:03.494+00,,0.0,real
abc0010030,2022-01-16 00:02:03.51+00,,0.0,real
abc0010039,2022-01-16 00:02:03.542+00,,0.0,real
abc0010052,2022-01-16 10:19:48.184+00,,0.4,real
abc0010055,2022-01-16 13:54:26.675+00,,0.0,real
abc0009699,2022-05-16 10:15:03.43+00,,1421.04,real
abc0009308,2022-01-17 00:01:58.22+00,,0.0,real
abc0010044,2022-01-17 00:02:02.255+00,,0.0,test
abc0010049,2022-01-17 00:02:02.289+00,,0.0,test
abc0010050,2022-01-17 00:02:02.301+00,,0.0,test
abc0010057,2022-01-17 00:02:02.344+00,,0.0,real
abc0004788,2022-01-17 03:54:24.417+00,,0.0,real
abc0009985,2022-01-21 04:30:08.619+00,,-145.63,test
abc0010081,2022-01-17 21:56:49.051+00,,1.0,real
abc0009990,2022-01-18 00:02:02.56+00,,0.0,real
abc0010063,2022-01-18 00:02:02.932+00,,0.0,test
abc0010080,2022-01-18 00:02:03.006+00,,0.0,real
abc0009914,2022-01-25 13:28:57.4+00,,2.0,test
abc0009806,2024-03-22 00:08:11.813+00,,-1436.9518999999998,real
abc0006199,2022-01-19 00:01:42.23+00,,0.0,real
abc0009111,2022-01-19 00:01:58.28+00,,0.0,real
abc0009854,2022-01-19 00:02:02.245+00,,0.0,real
abc0009970,2022-01-19 00:02:02.82+00,,0.0,test
abc0010076,2022-01-19 00:02:03.396+00,,0.0,test
abc0010076,2022-01-19 00:02:03.402+00,,0.0,real
abc0010086,2022-01-19 00:02:03.462+00,,0.0,real
abc0010087,2022-01-19 00:02:03.474+00,,0.0,test
abc0010089,2022-02-08 10:09:04.098+00,,26.259999999999998,test
abc0010089,2022-02-17 03:12:24.097+00,,11.0,real
abc0010111,2022-01-21 04:27:15.872+00,,-37.57,test
abc0010124,2022-01-19 14:54:16.104+00,,0.0,real
abc0010098,2022-01-19 23:26:57.766+00,,50.33,real
abc0009531,2023-10-26 17:18:20.09+00,,2430.5696000000003,test
abc0010108,2022-01-20 00:02:07.006+00,,0.0,test
abc0010115,2022-11-18 12:55:22.257+00,,1087.0775,real
abc0010116,2022-01-20 00:02:07.065+00,,0.0,real
abc0010128,2022-01-20 00:02:07.144+00,,0.0,test
abc0010138,2022-03-29 01:22:44.239+00,,-244933.15,real
abc0010110,2023-07-25 00:22:09.892+00,,-11885548.263700001,real
abc0010142,2022-03-17 06:40:07.689+00,,12049.079999999987,test
abc0010142,2022-01-22 17:13:20.865+00,,23.88,real
abc0010111,2022-01-20 10:54:24.262+00,,0.0,real
abc0010136,2022-10-17 23:06:46.078+00,,148.38,real
abc0009531,2024-03-21 14:58:04.888+00,,-4823.8092,real
abc0010136,2022-10-18 11:03:52.043+00,,3260.67,test
abc0010138,2022-01-21 00:02:03.639+00,,0.0,test
abc0010147,2022-01-21 00:02:03.699+00,,0.0,real
abc0010153,2022-01-21 00:02:03.732+00,,0.0,test
abc0010126,2022-01-21 02:54:23.962+00,,0.0,real
abc0010164,2022-01-21 06:54:14.533+00,,0.0,real
abc0010149,2022-01-21 07:54:16.252+00,,0.0,real
abc0010169,2022-01-21 09:54:35.774+00,,0.0,real
abc0009142,2022-01-21 11:10:35.88+00,,0.0,real
abc0010177,2022-01-21 21:38:30.976+00,,9.99,real
abc0010181,2022-01-21 21:54:14.003+00,,0.0,real
abc0006286,2022-01-22 00:01:42.215+00,,0.0,test
abc0010124,2022-01-22 00:02:03.065+00,,0.0,test
abc0010175,2022-01-22 00:02:03.353+00,,0.0,real
abc0010176,2022-01-22 00:02:03.364+00,,0.0,test
abc0010180,2022-01-22 00:02:03.391+00,,0.0,real
abc0010182,2022-01-22 00:02:03.413+00,,0.0,real
abc0009504,2022-01-29 00:02:06.454+00,,-220.39,real
abc0010184,2022-01-23 00:02:04.967+00,,0.0,real
abc0010193,2022-01-23 00:02:05.021+00,,0.0,test
abc0010195,2022-01-23 00:02:05.041+00,,0.0,real
abc0010211,2022-01-25 01:22:36.647+00,,2.37,real
abc0010198,2022-01-24 00:02:03.531+00,,0.0,real
abc0010203,2022-01-24 00:02:03.563+00,,0.0,real
abc0010212,2022-01-24 00:02:03.611+00,,0.0,real
abc0010218,2022-01-24 00:02:03.64+00,,0.0,real
abc0007280,2022-01-24 09:15:55.797+00,,0.74,test
abc0009919,2022-01-24 10:59:48.286+00,,6.26,real
abc0010227,2022-03-04 06:15:04.941+00,,3.96,test
abc0008755,2022-01-25 00:01:55.27+00,,0.0,test
abc0008755,2022-01-25 00:01:55.278+00,,0.0,real
abc0009284,2022-01-25 00:01:58.652+00,,0.0,test
abc0010001,2022-01-25 00:02:02.766+00,,0.0,real
abc0010185,2022-01-25 00:02:03.809+00,,0.0,test
abc0010206,2022-01-25 00:02:03.906+00,,0.0,real
abc0010221,2022-08-16 20:45:54.956+00,,2130.37,real
abc0010239,2022-01-25 00:02:04.069+00,,0.0,real
abc0010244,2022-05-13 14:20:38.037+00,,80.88,test
abc0010244,2022-01-25 06:54:15.827+00,,0.0,real
abc0010167,2022-02-16 09:33:18.374+00,,0.66,real
abc0002134,2022-01-25 20:54:15.667+00,,0.0,real
abc0010271,2022-01-25 21:54:17.244+00,,0.0,real
abc0009408,2024-03-09 11:05:25.401+00,,-48087.274600000004,real
abc0010231,2022-01-26 00:02:04.088+00,,0.0,test
abc0010245,2022-01-26 00:02:04.169+00,,0.0,test
abc0010257,2022-01-26 00:02:04.226+00,,0.0,real
abc0010266,2022-01-26 00:02:04.254+00,,0.0,real
abc0010272,2022-01-26 05:54:20.181+00,,0.0,real
abc0005753,2022-01-27 00:01:40.333+00,,0.0,real
abc0010270,2022-01-27 00:02:05.237+00,,0.0,real
abc0010272,2022-01-27 00:02:05.256+00,,0.0,real
abc0010272,2022-01-27 00:02:05.269+00,,0.0,test
abc0010276,2022-01-27 00:02:05.302+00,,0.0,real
abc0010290,2022-01-27 00:02:05.348+00,,0.0,test
abc0010298,2022-01-27 02:54:15.722+00,,0.0,real
abc0010245,2023-12-06 00:26:49.45+00,,-14869153.1145,real
abc0008655,2022-02-01 12:06:14.257+00,,121.72,test
abc0008222,2022-01-27 10:53:57.199+00,,60.0,real
abc0010317,2022-01-27 18:07:01.824+00,,104.94,real
abc0009771,2023-11-30 02:14:32.494+00,,-155.2703,real
abc0010298,2022-01-28 00:02:06.231+00,,0.0,test
abc0010299,2022-01-28 00:02:06.243+00,,0.0,real
abc0010307,2022-01-28 00:02:06.284+00,,0.0,real
abc0003743,2022-01-28 07:54:21.16+00,,0.0,real
abc0008583,2023-10-05 00:05:22.232+00,,3444.3166000000006,test
abc0010332,2022-01-28 16:54:19.414+00,,0.0,real
abc0009786,2022-01-29 00:02:08.383+00,,0.0,test
abc0010336,2022-01-29 00:02:11.535+00,,0.0,test
abc0010337,2022-01-29 00:02:11.552+00,,0.0,real
abc0009923,2022-05-20 08:47:38.186+00,,-150000.0,real
abc0010240,2022-05-09 01:53:09.151+00,,1299.32,real
abc0010099,2022-01-29 21:54:16.456+00,,0.0,real
abc0010344,2022-01-30 00:02:05.475+00,,0.0,test
abc0010344,2022-01-30 00:02:05.482+00,,0.0,real
abc0010367,2022-01-30 00:02:05.562+00,,0.0,test
abc0010367,2022-01-30 00:02:05.568+00,,0.0,real
abc0010369,2022-01-30 00:02:05.584+00,,0.0,real
abc0010348,2022-01-30 05:54:24.921+00,,0.0,real
abc0010385,2022-01-30 22:54:14.484+00,,0.0,real
abc0006642,2022-01-31 00:01:45.288+00,,0.0,real
abc0010311,2022-03-30 10:47:13.79+00,,869.0,real
